anime_id,name,genre,type,episodes,rating,members,genre_list
30081,Shiawase no Uta,"Historical, Kids, Music",Music,1,5.16,96,"['historical', ' kids', ' music']"
29411,12-gatsu no Uta,Kids,Movie,1,5.15,193,['kids']
6852,Ahiru no Otegara,Adventure,Movie,1,5.15,748,['adventure']
4389,Amada Anime Series: Super Mario Brothers,"Adventure, Comedy, Shounen",OVA,3,5.15,1552,"['adventure', ' comedy', ' shounen']"
17659,Gunnm 3D Special,"Action, Sci-Fi, Sports",OVA,1,5.15,1014,"['action', ' sci-fi', ' sports']"
9221,Kanzen Shouri Daiteiou,"Action, Adventure, Kids, Mecha, Sci-Fi",OVA,1,5.15,333,"['action', ' adventure', ' kids', ' mecha', ' sci-fi']"
4392,Ooatari Sora no Entaku,Comedy,Movie,1,5.15,461,['comedy']
10859,Sorette♡Dakara ne!,Slice of Life,ONA,1,5.15,1223,['slice of life']
3252,Super Express Mazinger 7,"Mecha, Sci-Fi",Movie,1,5.15,362,"['mecha', ' sci-fi']"
30404,Taku Boda,Dementia,Movie,1,5.15,115,['dementia']
31760,Tsuru Shitae Waka Kan,unknown,Movie,1,5.15,195,['unknown']
6836,Issunboushi: Chibisuke Monogatari,"Action, Samurai",Movie,1,5.14,445,"['action', ' samurai']"
6846,Kuma ni Kuwarenu Otoko,"Adventure, Music",Movie,1,5.14,322,"['adventure', ' music']"
1286,MD Geist II: Death Force,"Mecha, Military, Sci-Fi",OVA,1,5.14,4344,"['mecha', ' military', ' sci-fi']"
2057,Ojousama Sousamou,"Action, Comedy, Mystery, Police",OVA,1,5.14,1427,"['action', ' comedy', ' mystery', ' police']"
8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,5.14,205,"['kids', ' music', ' school', ' slice of life']"
17159,Peeping Life Specials,"Comedy, Slice of Life",Special,2,5.14,260,"['comedy', ' slice of life']"
30074,Symphonic Variations,Music,Music,1,5.14,121,['music']
3960,Armored Core: Fort Tower Song,"Action, Mecha, Sci-Fi",ONA,1,5.13,903,"['action', ' mecha', ' sci-fi']"
765,Chou Henshin Cosprayers Specials,"Adventure, Comedy, Magic, Sci-Fi",Special,3,5.13,1480,"['adventure', ' comedy', ' magic', ' sci-fi']"
24843,Clarinet Kowashichatta,Music,Music,1,5.13,111,['music']
22427,Computer Obaachan,"Adventure, Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.13,161,"['adventure', ' comedy', ' kids', ' music', ' sci-fi', ' space']"
2232,Funny Pets,Comedy,TV,12,5.13,361,['comedy']
28897,Ganso Banana no Tamashii,"Kids, Music",Music,1,5.13,108,"['kids', ' music']"
23065,Kaidan,Supernatural,Movie,1,5.13,293,['supernatural']
600,Legend of Duo,"Drama, Shounen Ai, Supernatural, Vampire",TV,12,5.13,6991,"['drama', ' shounen ai', ' supernatural', ' vampire']"
29766,Playground,Dementia,Movie,1,5.11,195,['dementia']
8732,Yuuki Hitotsu wo Tomo ni Shite,Music,Music,1,5.13,202,['music']
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,5.12,137,['music']
13513,Anima,Music,Movie,1,5.12,952,['music']
5904,B.B. Fish,"Drama, Romance, Seinen",OVA,1,5.12,835,"['drama', ' romance', ' seinen']"
9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",OVA,1,5.12,557,"['action', ' comedy', ' school']"
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,"Action, Shoujo",OVA,1,5.12,3259,"['action', ' shoujo']"
28587,Modern,unknown,Movie,1,5.12,237,['unknown']
21891,Natsumi Step!,Music,Music,1,5.12,136,['music']
752,Osakana wa Ami no Naka,"Drama, Shounen Ai",OVA,1,5.12,5435,"['drama', ' shounen ai']"
10763,Robot Taekwon V,"Action, Mecha",Movie,1,5.11,191,"['action', ' mecha']"
18047,Seiyuu Deka,"Comedy, Magic",ONA,1,5.12,170,"['comedy', ' magic']"
31513,Aoki Seimei Hoken,Comedy,Special,1,5.11,158,['comedy']
112,Chou Henshin Cosprayers,"Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",TV,8,5.11,5555,"['action', ' adventure', ' comedy', ' ecchi', ' fantasy', ' magic', ' sci-fi', ' super power']"
5299,Coffee Tadaiku,Slice of Life,Movie,1,5.11,413,['slice of life']
31831,Fantasy,unknown,Movie,1,5.12,193,['unknown']
28993,Hand Soap,"Dementia, Psychological",Movie,1,5.11,246,"['dementia', ' psychological']"
1621,Haru no Ashioto The Movie: Ourin Dakkan,"Action, Comedy, School",Movie,1,5.11,1243,"['action', ' comedy', ' school']"
7259,Kenju Giga,"Parody, Psychological",Movie,1,5.11,480,"['parody', ' psychological']"
7809,3-tsu no Kumo,Dementia,Movie,3,5.1,918,['dementia']
1626,Genma Taisen,"Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Movie,1,5.1,2055,"['action', ' adventure', ' comedy', ' drama', ' mecha', ' sci-fi', ' shounen']"
30424,Instant Music,Music,Music,1,5.1,164,['music']
32739,JRA Hokan Keikaku,"Action, Mecha",ONA,3,5.1,924,"['action', ' mecha']"
4250,Kore ga UFO da! Soratobu Enban,"Sci-Fi, Space",Movie,1,5.1,518,"['sci-fi', ' space']"
8733,Tousan no Tsukutta Uta,"Fantasy, Music",Music,1,5.1,205,"['fantasy', ' music']"
19811,Waanabi.jk,"Comedy, School, Slice of Life",Special,2,5.1,579,"['comedy', ' school', ' slice of life']"
29905,"Yasashii Fue, Tori, Ishi",Dementia,Movie,1,5.1,139,['dementia']
28951,Beluga,"Dementia, Horror",Movie,1,5.09,330,"['dementia', ' horror']"
8645,Kitte no Nai Okurimono,"Kids, Music",Music,1,5.09,223,"['kids', ' music']"
4394,Norakuro Gochou,Adventure,Movie,1,5.09,444,['adventure']
6832,Shoujouji no Tanuki-bayashi Ban Danemon,Supernatural,Movie,1,5.09,628,['supernatural']
6837,Tengu Taiji,Comedy,Movie,1,5.09,501,['comedy']
12919,Yoru no Hi,Psychological,Movie,1,5.07,357,['psychological']
4733,Blue Remains,"Adventure, Sci-Fi",Movie,1,5.08,304,"['adventure', ' sci-fi']"
32765,Cherry Blossom (Music),Music,Music,1,5.08,113,['music']
21335,Double Circle,"Sci-Fi, Super Power",ONA,6,5.08,4249,"['sci-fi', ' super power']"
29944,Kuchao,Dementia,Movie,1,5.08,184,['dementia']
31833,Metamorphose,unknown,Movie,1,5.08,175,['unknown']
23023,Peaceful Times (F02) Petit Film,Music,Music,1,5.07,1650,['music']
5622,The Chocolate Panic Picture Show,"Dementia, Psychological",OVA,1,5.08,1024,"['dementia', ' psychological']"
7485,Urashima Tarou,Historical,Movie,1,5.08,409,['historical']
25291,Yomiuri Shimbun,Historical,Special,1,5.08,314,['historical']
31014,Aru Zombie Shoujo no Sainan,"Action, Horror",Special,1,5.07,360,"['action', ' horror']"
8730,Metropolitan Museum,"Fantasy, Kids, Music",Music,1,5.07,242,"['fantasy', ' kids', ' music']"
6842,Oyoge ya Oyoge,Sports,Movie,1,5.07,349,['sports']
5656,PuriGorota: Uchuu no Yuujou Daibouken,"Adventure, Kids, Sci-Fi",OVA,1,5.07,2068,"['adventure', ' kids', ' sci-fi']"
8957,Susume! Gachimuchi Sankyoudai,Comedy,ONA,1,5.07,132,['comedy']
2974,The Humanoid: Ai no Wakusei Lezeria,"Drama, Mecha, Sci-Fi, Space",OVA,1,5.07,872,"['drama', ' mecha', ' sci-fi', ' space']"
20707,&quot;0&quot;,Music,Music,1,5.06,1170,['music']
33975,3-Nen D-Gumi Glass no Kamen,"Comedy, Parody, School",TV,13,5.06,836,"['comedy', ' parody', ' school']"
31267,Akuma no Kairozu,Dementia,Movie,1,5.06,131,['dementia']
13715,Kennel Tokorozawa,"Comedy, Ecchi, School",OVA,1,5.06,535,"['comedy', ' ecchi', ' school']"
7025,Kiseichuu no Ichiya,"Dementia, Horror",Movie,1,5.06,1046,"['dementia', ' horror']"
10742,Saru to Kani no Gassen,Drama,Movie,1,5.06,200,['drama']
8968,Shogi Hour,"Comedy, Game, Parody",ONA,1,5.06,416,"['comedy', ' game', ' parody']"
13795,The Green Wind,Fantasy,Special,1,5.06,295,['fantasy']
9777,Umacha,Slice of Life,Special,2,5.06,748,['slice of life']
7810,Yami wo Mitsumeru Hane,Dementia,Movie,1,5.06,500,['dementia']
30399,Arigatou Gomennasai,unknown,Movie,1,5.05,115,['unknown']
33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,"Comedy, Game, Space",TV,Unknown,5.04,1624,"['comedy', ' game', ' space']"
12803,Chinkoroheibei Tamatebako,"Comedy, Fantasy, Kids",Movie,1,5.05,350,"['comedy', ' fantasy', ' kids']"
6841,Maabou no Kinoshita Toukichirou,Samurai,Movie,1,5.05,442,['samurai']
4266,Vie Durant,"Drama, Sci-Fi, Vampire",ONA,8,5.05,794,"['drama', ' sci-fi', ' vampire']"
29865,BAR Kiraware Yasai,Comedy,TV,13,5.04,1785,['comedy']
5838,Furudera no Obake-soudou,"Action, Adventure",Movie,1,5.04,531,"['action', ' adventure']"
31759,Hakubutsushi,Dementia,Movie,1,5.04,191,['dementia']
18149,Ishida to Asakura Special,"Comedy, School, Seinen",Special,1,5.04,2334,"['comedy', ' school', ' seinen']"
25533,Many Mary,Music,Music,1,5.04,153,['music']
5158,Noisy Birth,"Dementia, Music",Music,1,5.04,3279,"['dementia', ' music']"
14125,Otogi no Kuni no Birthday,"Kids, Music",Music,1,5.04,144,"['kids', ' music']"
30400,Yakusoku,Dementia,Movie,1,5.04,107,['dementia']
32804,Ainone,"Drama, Music",Music,1,5.03,136,"['drama', ' music']"
8716,Arigatou Thank You,"Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.03,291,"['comedy', ' kids', ' music', ' sci-fi', ' space']"
22165,Chirico,Dementia,Movie,1,5.03,164,['dementia']
7512,Dambo,"Fantasy, Music",Music,1,5.03,316,"['fantasy', ' music']"
10627,Ski Jumping Pairs: Road to Torino 2006,"Comedy, Sports",Movie,1,5.03,187,"['comedy', ' sports']"
29902,A Play,Music,Music,1,5.02,185,['music']
32293,Kerorinpasu,Music,ONA,1,5.02,98,['music']
29933,MTV Japan Station ID,Music,Special,2,5.02,147,['music']
22417,Quantum Leap,"Action, Music",Music,1,5.02,184,"['action', ' music']"
30401,Rule,Dementia,Movie,1,5.02,106,['dementia']
6346,Cherry no Manma,"Comedy, Romance, Shoujo",OVA,1,5.01,1061,"['comedy', ' romance', ' shoujo']"
30332,Comics,Dementia,Movie,1,5.02,160,['dementia']
1529,De:vadasy,"Action, Ecchi, Mecha, Psychological",OVA,3,5.01,1269,"['action', ' ecchi', ' mecha', ' psychological']"
21831,Dracula no Uta,"Kids, Music, Vampire",Music,1,5.01,246,"['kids', ' music', ' vampire']"
30427,Mr. Empty,Music,Music,1,5.01,92,['music']
32295,Ai Sky Tree 21,Action,ONA,1,5.0,137,['action']
29597,Hana,Comedy,Movie,1,5.0,207,['comedy']
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,"Comedy, Sci-Fi",ONA,1,5.0,475,"['comedy', ' sci-fi']"
7032,Kitte no Gensou,Comedy,Movie,1,5.0,428,['comedy']
3112,Papillon Rose,"Comedy, Ecchi, Magic, Parody",TV,6,5.0,1817,"['comedy', ' ecchi', ' magic', ' parody']"
30078,Beautiful Name,Kids,Movie,1,4.99,116,['kids']
17076,Chagama Ondo,"Comedy, Supernatural",Movie,1,4.99,322,"['comedy', ' supernatural']"
29768,Fantastic Cell,Dementia,Movie,1,4.99,220,['dementia']
10436,Animal Dance,"Dementia, Music",Movie,1,4.98,412,"['dementia', ' music']"
5870,Hibari no Yadogae,Action,Movie,1,4.98,519,['action']
9744,Issho ni Training Ofuro: Bathtime with Hinako &amp; Hiyoko,"Ecchi, Sports",OVA,1,4.98,5779,"['ecchi', ' sports']"
30335,Portrait,Dementia,Movie,1,4.98,112,['dementia']
4966,Jigazou,Comedy,Movie,1,4.97,1152,['comedy']
1995,Lingerie Senshi Papillon Rose,"Ecchi, Magic, Parody, Sci-Fi",OVA,1,4.97,4017,"['ecchi', ' magic', ' parody', ' sci-fi']"
8671,Raja Maharaja,"Music, Slice of Life",Music,1,4.97,183,"['music', ' slice of life']"
5715,Arcade Gamer Fubuki Extra,"Action, Adventure, Comedy, Ecchi, Game, Parody, School",Special,1,4.96,1039,"['action', ' adventure', ' comedy', ' ecchi', ' game', ' parody', ' school']"
4393,Kokka Kimigayo,"Historical, Music",Movie,1,4.96,755,"['historical', ' music']"
5602,Navia Dratp,"Fantasy, Music",ONA,5,4.96,281,"['fantasy', ' music']"
30659,Nouryou Anime: Denkyuu Ika Matsuri,"Dementia, Horror, Psychological",Movie,1,4.96,234,"['dementia', ' horror', ' psychological']"
33119,Tokyogurashi!,"Music, Parody",ONA,1,4.97,1331,"['music', ' parody']"
15527,Hanabeam,Music,Music,1,4.95,290,['music']
29941,Million Doll,Music,TV,11,4.95,8389,['music']
3490,Rayca,Sci-Fi,OVA,1,4.95,841,['sci-fi']
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,"Action, Historical, Supernatural, Thriller",Movie,1,4.95,2229,"['action', ' historical', ' supernatural', ' thriller']"
20153,Hana no Hi,"Comedy, Dementia",Movie,1,4.94,217,"['comedy', ' dementia']"
32400,KochinPa!,Comedy,TV,12,4.94,529,['comedy']
6850,Norakuro Shoui: Nichiyoubi no Kaijiken,"Action, Military",Movie,1,4.94,443,"['action', ' military']"
29681,Odoroki Ban,Dementia,Movie,1,4.94,148,['dementia']
33042,Zonmi-chan: Halloween☆Special Movie!,"Comedy, Horror",ONA,1,4.94,276,"['comedy', ' horror']"
32779,Anygedybudybombom,Music,Music,1,4.93,92,['music']
19297,Ketsuekigata-kun! Featuring Yuri &amp; Nasuno,Comedy,Special,1,4.93,1783,['comedy']
30705,Makura no Danshi,Shoujo,TV,12,4.93,19386,['shoujo']
8604,Oshiri Kajiri Mushi,"Comedy, Music",Music,1,4.93,495,"['comedy', ' music']"
31761,Sayokyoku,"Comedy, Dementia",Movie,1,4.93,210,"['comedy', ' dementia']"
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,"Comedy, Slice of Life",TV,12,4.92,5888,"['comedy', ' slice of life']"
6392,Issho ni Training: Training with Hinako,"Ecchi, Sports",OVA,1,4.92,11989,"['ecchi', ' sports']"
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Dementia,Movie,1,4.92,132,['dementia']
28655,PiKA PiKA,unknown,Movie,1,4.92,289,['unknown']
30104,Seichou Rap,Music,Music,1,4.93,105,['music']
9976,Wakaranai Buta,Drama,Movie,1,4.92,333,['drama']
28831,Anomalies,Psychological,Special,1,4.91,238,['psychological']
22385,a_caFe,"Fantasy, Music",Music,1,4.91,343,"['fantasy', ' music']"
6431,Chameko no Ichinichi,Comedy,Movie,1,4.91,488,['comedy']
19231,Jam,"Fantasy, Music",Music,1,4.91,343,"['fantasy', ' music']"
30666,Memories: Younenki no Joukei,Dementia,Movie,1,4.91,133,['dementia']
18463,Sign,"Music, Sci-Fi",Music,1,4.91,192,"['music', ' sci-fi']"
29105,Aruite Mikka!,"Comedy, Kids, Music",Music,1,4.9,101,"['comedy', ' kids', ' music']"
7192,Choujikuu Romanesque Samy: Missing 99,"Action, Sci-Fi",OVA,1,4.9,508,"['action', ' sci-fi']"
19213,Lost Utopia,"Action, Fantasy, Music, Seinen, Supernatural",Movie,1,4.9,486,"['action', ' fantasy', ' music', ' seinen', ' supernatural']"
22163,Natsu no Shisen 1942,Dementia,Movie,1,4.9,167,['dementia']
1009,Battle Spirits: Ryuuko no Ken,"Action, Comedy, Martial Arts, Shounen",OVA,1,4.89,1708,"['action', ' comedy', ' martial arts', ' shounen']"
6831,Hinomaru Hatanosuke: Bakemonoyashiki no Maki,Supernatural,Movie,1,4.89,593,['supernatural']
8751,Kaijuu no Ballad,"Comedy, Fantasy, Music",Music,1,4.89,281,"['comedy', ' fantasy', ' music']"
29906,Kakari,Psychological,Movie,1,4.89,122,['psychological']
13541,Rui no Masaiban,Comedy,ONA,1,4.89,251,['comedy']
33814,Ao Oni The Animation,Horror,TV,Unknown,4.88,7413,['horror']
2146,Canary,"Fantasy, Music, Romance, School",OVA,1,4.88,1212,"['fantasy', ' music', ' romance', ' school']"
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,"Adventure, Comedy, Magic, Sci-Fi",Movie,1,4.88,1650,"['adventure', ' comedy', ' magic', ' sci-fi']"
28641,Great Rabbit,Psychological,Movie,1,4.84,387,['psychological']
7501,Kintarou Taiiku Nikki,Comedy,Movie,1,4.88,174,['comedy']
20955,Peeping Life: YouTuber-kun,Comedy,ONA,4,4.87,245,['comedy']
1102,Urda,"Action, Historical, Military, Sci-Fi",ONA,5,4.87,2248,"['action', ' historical', ' military', ' sci-fi']"
30326,Ushi Atama,Dementia,Movie,1,4.87,120,['dementia']
8661,Chimuchimucheri ChimChimCheree,"Kids, Music, Slice of Life",Music,1,4.86,331,"['kids', ' music', ' slice of life']"
33690,Nazotokine,Game,TV,12,4.86,7284,['game']
7031,Satsujinkyou Jidai,Fantasy,Movie,1,4.86,670,['fantasy']
8647,Self-Portrait,"Comedy, Demons",Special,1,4.86,435,"['comedy', ' demons']"
22171,Tanaami Keiichi no Shouzou,Dementia,Movie,1,4.86,170,['dementia']
32298,Nakanaori,"Action, Samurai",ONA,1,4.85,192,"['action', ' samurai']"
6823,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Fantasy,Movie,1,4.85,411,['fantasy']
29871,Shinsei Kamattechan,"Music, Sci-Fi",Music,1,4.85,143,"['music', ' sci-fi']"
23063,Usagi ga Kowai,"Dementia, Game, Horror",Movie,1,4.85,610,"['dementia', ' game', ' horror']"
30429,Utsukushii,Music,Music,1,4.85,109,['music']
29311,Shousei Shikisai Gensou,Music,Movie,1,4.84,232,['music']
7020,Fashion,"Comedy, Dementia",Movie,1,4.83,251,"['comedy', ' dementia']"
29907,Fue,Dementia,Movie,1,4.83,141,['dementia']
31584,Henkei Sakuhin Dai 1-ban,Dementia,Movie,1,4.83,117,['dementia']
5020,Zettai Shougeki: Platonic Heart,"Action, Ecchi, Martial Arts",OVA,5,4.83,10887,"['action', ' ecchi', ' martial arts']"
7882,Ramen Tenshi Pretty Menma,"Comedy, Magic, Parody",Special,1,4.82,2889,"['comedy', ' magic', ' parody']"
30480,Bara Bara Film,Dementia,Movie,1,4.81,110,['dementia']
1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",OVA,1,4.81,890,"['action', ' comedy', ' fantasy', ' martial arts', ' super power']"
8646,44-hiki no Neko,"Kids, Music",Music,1,4.8,855,"['kids', ' music']"
28981,Ame-iro Cocoa,"Comedy, Slice of Life",TV,12,4.8,14295,"['comedy', ' slice of life']"
6839,Hinomaru Tarou: Musha Shugyou no Maki,"Action, Samurai",Movie,1,4.8,410,"['action', ' samurai']"
32288,Jingle,Fantasy,ONA,1,4.8,214,['fantasy']
30418,Petit Manga,Dementia,Movie,1,4.8,103,['dementia']
31633,Sushi Police,"Comedy, Police",TV,13,4.8,9096,"['comedy', ' police']"
4462,Tairiki Tarou no Mucha Shuugyou,Action,Movie,1,4.8,852,['action']
8663,Yokoo&#039;s 3 Animation Films,"Psychological, Romance",OVA,3,4.8,440,"['psychological', ' romance']"
31832,Zawazawa,unknown,Movie,1,4.8,216,['unknown']
29293,Isu,Dementia,Movie,1,4.79,259,['dementia']
17151,Mogu Mogu,Music,Music,1,4.79,217,['music']
6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",Movie,1,4.78,432,"['action', ' historical', ' samurai']"
3113,Pinky Street,"Comedy, Slice of Life",OVA,2,4.78,619,"['comedy', ' slice of life']"
22415,Aoi Heya,"Fantasy, Music",Music,1,4.77,253,"['fantasy', ' music']"
33276,Konnichiwa Onara Gorou,Comedy,ONA,1,4.76,483,['comedy']
6654,Namakura Gatana,"Comedy, Samurai",Movie,1,4.76,848,"['comedy', ' samurai']"
1765,Vampire Sensou,"Super Power, Supernatural, Vampire",OVA,1,4.76,2002,"['super power', ' supernatural', ' vampire']"
13421,Wheels,Comedy,OVA,1,4.76,314,['comedy']
28339,2005-nen Uchuu no Tabi,"Dementia, Sci-Fi, Space",Special,1,4.75,657,"['dementia', ' sci-fi', ' space']"
2972,Kindan no Mokushiroku: Crystal Triangle,"Adventure, Demons, Military, Mystery",OVA,1,4.75,878,"['adventure', ' demons', ' military', ' mystery']"
13359,PistStar,Magic,ONA,1,4.74,266,['magic']
7071,Shoujouji no Tanuki-bayashi,Kids,Movie,1,4.74,475,['kids']
16692,Jigoku Youchien,"Demons, Kids, School",ONA,12,4.73,1062,"['demons', ' kids', ' school']"
7026,Mado,Comedy,Movie,1,4.73,454,['comedy']
9318,Samero,Dementia,Movie,1,4.73,403,['dementia']
5868,Haru no Uta,Music,Movie,1,4.72,641,['music']
6000,Haruwo,Action,OVA,1,4.72,493,['action']
29952,Kairaku no Sono,"Dementia, Music",Movie,1,4.72,188,"['dementia', ' music']"
5661,Umi no Momotarou,Samurai,Movie,1,4.72,525,['samurai']
30664,Jinkou no Rakuen,Dementia,Movie,1,4.71,133,['dementia']
31578,JK Meshi!,Comedy,TV,26,4.71,7131,['comedy']
28647,Kappo,unknown,Movie,1,4.71,335,['unknown']
31501,Master Blaster,"Dementia, Music",Music,1,4.71,165,"['dementia', ' music']"
30331,Motion Lumine,Dementia,Movie,1,4.71,124,['dementia']
4934,A.F,"Action, Mecha, Sci-Fi",Special,1,4.7,646,"['action', ' mecha', ' sci-fi']"
13793,Fashion no Hajimari,Comedy,ONA,1,4.7,352,['comedy']
2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",OVA,2,4.7,573,"['action', ' adventure', ' fantasy', ' magic']"
8486,Kihei Senki Legacies,"Fantasy, Mecha",ONA,1,4.7,676,"['fantasy', ' mecha']"
30337,Mac the Movie,Dementia,Movie,1,4.7,127,['dementia']
30667,Mou Hitotsu no Nijiiro Toshi,Dementia,Movie,1,4.7,128,['dementia']
3930,Issunboushi no Shusse,Supernatural,Movie,1,4.69,685,['supernatural']
29908,Kodomo no Kaitei no Koto,Psychological,Movie,1,4.69,152,['psychological']
30339,Play Jazz,Dementia,Movie,1,4.69,119,['dementia']
9342,Twinkle Nora Rock Me!,"Action, Sci-Fi",OVA,1,4.69,338,"['action', ' sci-fi']"
10585,Chuunen Punk,Music,Music,1,4.68,308,['music']
23051,Ga no Iru Tokoro,Dementia,Movie,1,4.68,343,['dementia']
11691,Bloody Date,Horror,ONA,1,4.66,1891,['horror']
5812,Doubutsu Sumo Taikai,Action,Movie,1,4.67,585,['action']
788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi, Harem, School",OVA,2,4.65,15764,"['comedy', ' ecchi', ' harem', ' school']"
30367,Lemon Home Animation Gekijou,Comedy,Special,2,4.65,254,['comedy']
7029,Tonari no Yarou,Comedy,Movie,1,4.65,482,['comedy']
5811,Nezumi no Rusuban,Action,Movie,1,4.64,532,['action']
29988,Commercial War,Dementia,Movie,1,4.63,145,['dementia']
28645,Haru no Shikumi,Dementia,Movie,1,4.63,363,['dementia']
30328,Head Spoon,Dementia,Movie,1,4.62,129,['dementia']
8925,Kobe to Watashi,"Comedy, Slice of Life",ONA,1,4.62,869,"['comedy', ' slice of life']"
31471,MILPOM★,"Comedy, Shoujo",ONA,Unknown,4.62,434,"['comedy', ' shoujo']"
4397,Osaru no Sankichi: Totsugeki-tai,Military,Movie,1,4.62,489,['military']
32467,Under the Dog: Anthea-chan,"Action, Comedy, Parody",ONA,1,4.62,2390,"['action', ' comedy', ' parody']"
30092,Wakie Wakie,Music,Music,1,4.62,192,['music']
6849,Bouken Dankichi: Hyouryuu no Maki,Adventure,Movie,1,4.6,438,['adventure']
2475,6 Angels,"Action, Sci-Fi",ONA,6,4.59,1890,"['action', ' sci-fi']"
6840,Maabou no Daikyousou,"Comedy, Sports",Movie,1,4.59,483,"['comedy', ' sports']"
29777,Baka Baka Baka na Sekai,"Comedy, Dementia, Military",Movie,1,4.58,451,"['comedy', ' dementia', ' military']"
30814,Landscape,Dementia,Movie,1,4.58,120,['dementia']
5813,Urashima Tarou (1931),Action,Movie,1,4.58,841,['action']
23517,Calligraffiti,Music,Movie,1,4.57,200,['music']
30340,Direct Animation,Dementia,Movie,1,4.56,132,['dementia']
9801,Hustle!! Tokitama-kun,Dementia,Special,1,4.56,369,['dementia']
29971,Landmark,Dementia,ONA,1,4.56,109,['dementia']
33282,Arakure Junichi no Namida,Comedy,ONA,1,4.55,169,['comedy']
13543,Nantokashite Alguard,Comedy,ONA,1,4.55,211,['comedy']
6535,Ai,"Dementia, Psychological, Romance",Movie,1,4.54,2009,"['dementia', ' psychological', ' romance']"
32906,Bishoujo Yuugi Unit Crane Game Girls,"Comedy, Game, Space",TV,13,4.54,4673,"['comedy', ' game', ' space']"
7897,Issho ni Sleeping: Sleeping with Hinako,Ecchi,OVA,1,4.54,10703,['ecchi']
23059,Shinsatsushitsu,"Dementia, Horror",Movie,1,4.54,527,"['dementia', ' horror']"
22159,"Yami no Kioku, Yume no Inei",Dementia,Movie,1,4.53,181,['dementia']
30396,Akai Kutsu! Onnanoko!,Dementia,Movie,1,4.52,138,['dementia']
7027,Manga,Comedy,Movie,1,4.52,492,['comedy']
16802,Golden Batman,"Action, Kids",Movie,1,4.49,347,"['action', ' kids']"
11687,Pussycat,"Fantasy, Horror",ONA,1,4.49,2043,"['fantasy', ' horror']"
3832,Rebirth Moon Divergence,"Action, Fantasy",OVA,1,4.5,350,"['action', ' fantasy']"
1647,Kakugo no Susume,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",OVA,2,4.49,4269,"['action', ' demons', ' ecchi', ' horror', ' mecha', ' sci-fi', ' super power']"
3816,Idol Fight Suchie-Pai 2,"Action, Ecchi",OVA,1,4.48,573,"['action', ' ecchi']"
7030,Kemeko no Love,Comedy,Movie,1,4.48,737,['comedy']
22167,Goldfish Fetish,Dementia,Movie,1,4.46,200,['dementia']
23055,Kangaeru Renshuu,Kids,Movie,1,4.46,213,['kids']
30669,Why Re-Mix 2002,Dementia,Movie,1,4.46,124,['dementia']
7811,Yoru no Okite,Dementia,Movie,1,4.46,711,['dementia']
9056,Agitated Screams of Maggots,"Dementia, Horror, Music",Music,1,4.45,2921,"['dementia', ' horror', ' music']"
6851,Kaitei no Boukun,Adventure,Movie,1,4.45,474,['adventure']
33220,Natsu no Gero wa Fuyu no Sakana,"Dementia, Music",Music,1,4.45,147,"['dementia', ' music']"
29615,Oh Yoko!,"Dementia, Music, Romance",Music,1,4.44,337,"['dementia', ' music', ' romance']"
1993,Hanoka Recap,Sci-Fi,Special,1,4.43,471,['sci-fi']
18561,Mahou no Hiroba,Music,Music,1,4.43,182,['music']
4396,Osaru no Kantai,"Military, Music",Movie,1,4.42,530,"['military', ' music']"
33021,Ragnastrike Angels,Action,TV,12,4.42,7365,['action']
10586,Cafe de Oni,Music,Music,1,4.4,381,['music']
5814,Dankichi-jima no Olympic Taikai,"Action, Sports",Movie,1,4.4,634,"['action', ' sports']"
9895,The Bathroom,"Comedy, Dementia",Movie,1,4.4,671,"['comedy', ' dementia']"
30559,Why,Dementia,Movie,1,4.4,139,['dementia']
33696,3D Onara Gorou ga Dance Dance Dance!!,"Comedy, Music",Music,1,4.39,624,"['comedy', ' music']"
6844,Osaru no Sankichi: Boukuusen,Military,Movie,1,4.39,525,['military']
29973,Aya Hito Shiki to Iu na no Ishi Hata,Dementia,ONA,1,4.38,177,['dementia']
30329,Nice to See You,Dementia,Movie,1,4.38,122,['dementia']
